,0,1,2,3,4,5,6
142,CONTEXTO,29994116,2022-08-08T01:04:12Z,1556446141008560128,pt,10," 
 
cao gente  gasta gente investe     @vieirapdt \n\n#debatenaband"
143,NEGATIVO,1254571262451617799,2022-08-08T01:04:11Z,1556446140475777026,pt,0," 
 
 fato acha   uns gados saindo   rua vestido   verde   amarelo     grande feito #debatenabandrs"
144,POSITIVO,205116171,2022-08-08T01:04:10Z,1556446133140029441,pt,0," 
 
no cara pdt matou dois coelhos  cajadada     coelhos caso     edegar pretto   eduardo eduardo_leite
 \n#debatenaband\n#debatenabandrs"
145,POSITIVO,30502145,2022-08-08T01:04:09Z,1556446131609116672,pt,0," 
 
is
 confesso kkkk\nboa\nmelhor momento  agora\n#debatenabandrs"
146,NEGATIVO,1410315401859407874,2022-08-08T01:04:07Z,1556446121500737536,pt,0," 
 
ni falando  auto estima povo brasileiro   resgatada   governo bolsonaro     resgatou   jogar lixo pq   governo destruiu qualquer esperanca     povo tinha\n\n#debatenabandrs"
147,CONTEXTO,1260415226324885506,2022-08-08T01:04:03Z,1556446106241867777,pt,0," 
 
vanhattem @partidonovo30 @ricardojobim30 @pauloganime @viniciuspoit @romeuzema  mg   governador fugiu "
148,NEGATIVO,1068641519224147969,2022-08-08T01:03:58Z,1556446085110964224,pt,0," 
 
la governo rs      planos     governo bolsonaro\n#debatenabandrs"
149,NEGATIVO,1505917733426413579,2022-08-08T01:03:56Z,1556446074704896002,pt,0," 
 
costumou   homens   palavra"" diz onyx impressao       candidato       caixadois
 perdoado   moro fez   comentario machista   homofobico #debatenabandrs"
150,POSITIVO,1417935271295868935,2022-08-08T01:03:53Z,1556446065167155200,pt,0," 
 
ia ta  afiado escola   tempo integral   solucao\n#debatenabandrs"
151,POSITIVO,62689079,2022-08-08T01:03:53Z,1556446064298938369,pt,0," 
 
nabandrs\na motivacao  #vieiragovernador     assunto   educacao   inspiradora \nao lembrar brizola emocionou #caraeaignorancia"
152,IRONIA,1254109846074507264,2022-08-08T01:03:51Z,1556446055578861569,pt,0," 
 
renzoni  deixe   falar sobre blackout   insetos hein"
153,CONTEXTO,45874642,2022-08-08T01:03:47Z,1556446039816691712,pt,0," 
 
aaaaaaaaaa\n\ncaixa dois confesso  pode falar   corrupcao #debatenabandrs"
154,CONTEXTO,1350984786903519236,2022-08-08T01:03:47Z,1556446038684274688,pt,0," 
 
ueptpel @heinzeoficial @onyxlorenzoni @lulaoficial @jairbolsonaro alguem    homi"
155,POSITIVO,1534972649658535951,2022-08-08T01:03:46Z,1556446035597295616,pt,0," 
 
ixadois
 confesso bem lembrado @edegarpretto"
156,NEGATIVO,612153535,2022-08-08T01:03:45Z,1556446029184221184,pt,11," 
 
tem dois campos  ta   @lulaoficial   ta   @jairbolsonaro @onyxlorenzoni \n\naqui   @cirogomes   @onyxlorenzoni     inves   toalhas   passar pano gente   projeto nacional   desenvolvimento\n\n#debatenabandrs"
157,CONTEXTO,2800008013,2022-08-08T01:03:45Z,1556446028257234944,pt,0," 
 
is
 confesso  pode falar   corrupcao #debatenabandrs"
158,NEGATIVO,136327355,2022-08-08T01:03:44Z,1556446027254751233,pt,1," 
 
nsalao petrolao""\n\n#debatenabandrs "
159,CONTEXTO,1198345956531613696,2022-08-08T01:03:44Z,1556446026613006339,pt,0," 
 
lando sobre homem  palavra hahahaha #debatenabandrs"
160,NEGATIVO,592318935,2022-08-08T01:03:44Z,1556446025505710080,pt,0," 
 
abe nada   nada\neleicao regional   regional     nada ver   cenario nacional\nninguem quer   bolsonaro presidente   menos bolsonaro governador\n#debatenabandrs"
161,NEGATIVO,238582035,2022-08-08T01:03:43Z,1556446023018582021,pt,0," 
 
nabandrs\nleite mente\nprof  ganham piso \nganham teto minino   vergonha\nacabou     plano   carreira   eduardo_leite
"
162,POSITIVO,38676166,2022-08-08T01:03:42Z,1556446018866143232,pt,0," 
 
pdt empunhando bandeira  educacao seguindo boa tradicao   brizola   darcy orgulho\n#debatenabandrs"
163,NEGATIVO,1367967787440824327,2022-08-08T01:03:38Z,1556446000545517568,pt,0," 
 
lorenzoni debate  tira bola bolsonaro   boca     responde perguntas"
164,NEGATIVO,1253763864988135426,2022-08-08T01:03:36Z,1556445991301152772,pt,0," 
 
 patriotismo quero trabalho seguranca saude  educacao\n#debatenabandrs"
165,IRONIA,1058037270186475521,2022-08-08T01:03:35Z,1556445987366998016,pt,0," 
 
 falando verde-amarelo oh deus #debatenabandrs"
166,CONTEXTO,1300852381270376452,2022-08-08T01:03:31Z,1556445970895970304,und,0," 
 
enabandrs "
167,NEGATIVO,37320286,2022-08-08T01:03:31Z,1556445970669441024,pt,4," 
 
rapdt bateu  duas maos \nleite   gaba   fazer   minimo \no edegar pretto diz   vai dar cafe   manha   criancas enquanto   pt passou vida desmerecendo brizola     cieps   garantiam educacao   tempo integral\n\n""ciep     caro cara   ignorancia"""
168,CONTEXTO,1387015879154614277,2022-08-08T01:03:29Z,1556445961395867648,pt,0," 
 
oleite_    plebiscitos"
169,NEUTRO,1313793161169436672,2022-08-08T01:03:27Z,1556445954311602177,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  candidato @edegarpretto pergunta   @onyxlorenzoni   separacao       eduardo_leite
   real     conveniencia eleitoral   vez   rodrigo lorenzoni   inclusive secretario   eduardo_leite
   votou   bolsonaro #debatenabandrs"
170,NEGATIVO,753020313043083264,2022-08-08T01:03:23Z,1556445938717270016,pt,0," 
 
ha  edegar pretto pt   onyx lorenzoni pl   bater   eduardo leite\n\ndepois   voltou   lula x bolsonaro   sempre\n\n#debatenabandrs"
171,NEGATIVO,1538844225550397440,2022-08-08T01:03:21Z,1556445929808580612,pt,0," 
 
renzoni  caixadois
"
172,CONTEXTO,1130655557847851008,2022-08-08T01:03:21Z,1556445927858061313,pt,0," 
 
eiredo eduardo_leite
 vai ajuda-lo fechar gondolas  supermercados "
173,IRONIA,3330365895,2022-08-08T01:03:20Z,1556445926180495360,pt,0," 
 
oleite_ obrigado @jairbolsonaro  salvar   estado   governador tao ruim"
174,NEUTRO,1584408241,2022-08-08T01:03:16Z,1556445907696205824,pt,0," 
 
i @edegarpretto @ptbrasil @vieirapdt    pt fez     educacao projeto   transicao     turno integral     cafe almoco   dois lanches diarios"
175,NEGATIVO,1542478656244781056,2022-08-08T01:03:15Z,1556445905884151809,de,0," 
 
 vontade   vomitar meh deus #debatenabandrs"
176,CONTEXTO,1058037270186475521,2022-08-08T01:03:14Z,1556445899198439424,pt,0," 
 
ra    partido   rompeu   governo   dois anos lembrando   onyx     pl   dois anos atras viu galera   volta fazer propaganda governo jair #debatenabandrs"
177,IRONIA,4768451607,2022-08-08T01:03:09Z,1556445879661371392,pt,0," 
 
pretto @lulaoficial @olivio_dutra @pedroruaspsol deixa    matarem   fala   propostas"
178,NEUTRO,2235596608,2022-08-08T01:03:00Z,1556445840251682816,pt,0," 
 
pretto acredita    havera reacao positiva   economia     setores responsaveis   geracao   emprego   desenvolvimento     apoio estado     exemplo   banrisul   instrumento   fomento   economia #debatenabandrs #lulaolivioprettoruas"
179,NEGATIVO,2874947673,2022-08-08T01:02:58Z,1556445830608986112,pt,0," 
 
estido todo   preto   destaca     bolsonaristas           serio onyx     raivosinho relativista   #debatenabandrs segue retorico"
180,CONTEXTO,3982962497,2022-08-08T01:02:55Z,1556445820660158465,pt,0," 
 
pretto deixando onix  responder... #debatenabandrs"
181,IRONIA,1254571262451617799,2022-08-08T01:02:54Z,1556445814939082757,pt,0," 
 
 ministro bolsonaro   diz   trabalha   verdade kkk

 #debatenabandrs"
182,NEGATIVO,809883120,2022-08-08T01:02:52Z,1556445806214905863,pt,0," 
 
ostrando   onyx   eduardo_leite
   farinha   saco\n\n#debatenabandrs"
183,IRONIA,39305359,2022-08-08T01:02:51Z,1556445801215303680,pt,0," 
 
  volta solta mao   agarra mao #debatenabandrs"
184,CONTEXTO,1537144596152700931,2022-08-08T01:02:49Z,1556445796303863814,qme,1," 
 
ivioprettoruas\n#debatenabandrs "
185,NEGATIVO,28852415,2022-08-08T01:02:45Z,1556445778930974720,pt,0," 
 
ebate pq ficam   gritedo proposta     bom nada parecem   fornecedores   iam visitar   ficavam falando mal concorrente   vez   mostrar   trabalhos #debatenabandrs"
186,CONTEXTO,1300852381270376452,2022-08-08T01:02:44Z,1556445774363377665,und,0," 
 
enabandrs "
187,CONTEXTO,1130655557847851008,2022-08-08T01:02:39Z,1556445751223410690,pt,0," 
 
ielleite eduardo_leite
    preparado   fechar gondolas   supermercados "
188,NEUTRO,1495876091872952323,2022-08-08T01:02:38Z,1556445750627909632,pt,0," 
 
pdt citando brizola debate    governo rs\n""em educacao gente   gasta gente investe""\n\n#prefirociroeanapaula \n#vieira12governador "
189,POSITIVO,2235596608,2022-08-08T01:02:35Z,1556445737071828993,pt,1," 
 
pretto conhece  rs ""de ponta ponta""   sabe   dificuldades enfrentadas     potencial   cada regiao     prioriza   dialogo   participacao popular     gov   @olivio_dutra   @tarsogenro rs #debatenabandrs #lulaolivioprettoruas"
190,NEUTRO,1058037270186475521,2022-08-08T01:02:35Z,1556445736438419456,pt,0," 
 
ergunta   onyx \nrelembra   eduardo_leite
 apoiou bolsonaro fala sobre pl   sido apoiador   eduardo_leite
   pergunta   diferenca     projetos     romperam onyx diz   rs existem dois campos   lula   bolsonaro #debatenabandrs"
191,NEGATIVO,1529445932118556673,2022-08-08T01:02:17Z,1556445661725396994,pt,1," 
 
a  cunha ta   problema   memoria     @ptdors @tarsogenro investiu   educacao   dobro   sartori     ainda   eduardo_leite
 \nma antipetismo   moda   @pdtrs\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
192,NEGATIVO,1534972649658535951,2022-08-08T01:02:15Z,1556445651679969280,pt,0," 
 
   coisas   tristes desse #debatenabandrs   pauta   educacao   sei       pior ouvir eduardo eduardo_leite
 falando   fara   fara       professor ganha   hoje     triste"
193,CONTEXTO,39305359,2022-08-08T01:02:08Z,1556445621510459392,en,0," 
 
ebatenabandrs"
194,NEGATIVO,1130655557847851008,2022-08-08T01:02:07Z,1556445617802592258,pt,0," 
 
ital2 eduardo_leite
 bora  aonde \nso       olho   rua   canalha quebrou empresas desempregou pessoas destruiu familias "
195,CONTEXTO,3982962497,2022-08-08T01:02:02Z,1556445599544885249,pt,0," 
 
ignorancia"" @vieirapdt #debatenabandrs"
196,NEGATIVO,29994116,2022-08-08T01:01:57Z,1556445578552287232,pt,7," 
 
obre educacao  tempo integral     cumprida estado eduardo_leite
 faz parte desse quadro   abandono   descaso     criancas   @vieirapdt vamos reverter   quadro #debatenaband"
197,IRONIA,1313793161169436672,2022-08-08T01:01:53Z,1556445560676274176,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 entao @heinzeoficial diz  falta gestao   escolas pois algumas     ar condicionado   diz   ira trocar   pneu     carro andando""   @vieirapdt cita frase   brizola cara   ignorancia #debatenabandrs"
198,IRONIA,1509136324028243968,2022-08-08T01:01:53Z,1556445560441380865,pt,0," 
 
orou pro vieira evocar  veio briza\n\n#debatenabandrs"
199,NEUTRO,592318935,2022-08-08T01:01:51Z,1556445552543506433,pt,0," 
 
 cunha baixou   brizola hoje     citou   3 momentos\n#debatenabandrs"
200,NEGATIVO,1164636356515192856,2022-08-08T01:01:46Z,1556445531232157697,pt,0," 
 
citar   brizola pqp #debatenabandrs"
201,IRONIA,48771426,2022-08-08T01:01:42Z,1556445515801411584,pt,0," 
 
lasago @bandrs @edegarpretto aham    mst apoiado     partido   vao estar tri seguros confia "
202,NEGATIVO,71378680,2022-08-08T01:01:37Z,1556445492288135168,pt,0," 
 
caetano1 @mariadorosario @edegarpretto @pedroruaspsol  rei   mentira   ninguem esquecer   ladrao tbm "
203,NEUTRO,16655632,2022-08-08T01:01:29Z,1556445460990238720,pt,1," 
 
uer   legado   brizola     brizolismo   luta     @edegarpretto representado   @pedroruaspsol #debatenabandrs"
204,CONTEXTO,68539508,2022-08-08T01:01:28Z,1556445457034919936,qam,0," 
 
ojobim30 "
205,POSITIVO,1522162110314455041,2022-08-08T01:01:23Z,1556445432884125696,qme,0," 
 
pretto @betiduarte #lulaolivioprettoruas \n#lulanoprimeiroturno"
206,NEUTRO,55863779,2022-08-08T01:01:19Z,1556445418128547842,pt,0," 
 
  vai aplicar 1     educacao   candidato     explicar   onde vai tirar   saude #debatenabandrs"
207,POSITIVO,301639311,2022-08-08T01:01:18Z,1556445413690966019,pt,0," 
 
pretto  contigo rumo   piratini   2023 #corsanpublica"
208,CONTEXTO,1519342497897537536,2022-08-08T01:01:15Z,1556445400478916609,qme,0," 
 
berto5 @onyxlorenzoni "
209,NEGATIVO,612153535,2022-08-08T01:01:13Z,1556445393826750469,pt,9," 
 
arpretto falou  vai dar cafe   manha   alunos ora     @ptbrasil passou vida inteira criticando   cieps brizola dizendo   escola     refeitorio @vieirapdt \n\n#debatenabandrs"
210,IRONIA,809883120,2022-08-08T01:01:11Z,1556445385308225536,pt,0," 
 
  consegue descansar\n\n#debatenabandrs"
211,NEUTRO,1058037270186475521,2022-08-08T01:01:11Z,1556445384066699267,pt,0," 
 
iz     escolas   ar-condicionado         ligado porque rede   luz   comporta   diretores esperam   anos       feito vieira cita novamente escolas   tempo integral   cita brizola #debatenabandrs"
212,CONTEXTO,1253763864988135426,2022-08-08T01:01:09Z,1556445373358538758,pt,0," 
 
cao    gasta   investe\n#debatenabandrs"
213,POSITIVO,61208942,2022-08-08T01:01:07Z,1556445366001836037,qht,3," 
 
nabandrs #lulaolivioprettoruas #rsqueopovoquer "
214,NEGATIVO,1551756143806103552,2022-08-08T01:01:06Z,1556445361748774913,pt,0," 
 
renzoni  esquerda prega odio"
215,NEGATIVO,978686572441849856,2022-08-08T01:01:04Z,1556445356250091520,pt,0," 
 
mentiroso   deu aumento   professores assalta   folha   pagamento   descontos inexplicaveis todo mes estorque aposentados seguindo reforma previdenciaria criminosa bolsonaro faltam professores evasao absurda fim descarado   eja #debatenabandrs"
216,NEGATIVO,31426392,2022-08-08T01:01:00Z,1556445336117428225,pt,0," 
 
emocracia pago - 3\no governo peremptorio tarso rs   pragmatico""\nsem piada     ironia     crescimento economico   fato social democracia   imbativel rs     pouco     anos luz   baboseira   tanto prometem\n#debatenabandrs"
217,IRONIA,1720760846,2022-08-08T01:00:55Z,1556445316500660226,pt,0," 
 
ate eleitoral    melhor programa   entretenimento   mim kkkkkkk\n\nsem contar q tbm apresenta   candidatos pras pessoas q n   conhecem ainda\n\ne   n aceito q   edegar pretto n ganhe   eleicaoo\n\ne deus livre desse onix \n#debatenabandrs"
218,CONTEXTO,1300852381270376452,2022-08-08T01:00:54Z,1556445312595755009,und,0," 
 
enabandrs "
219,NEGATIVO,1096905206565097472,2022-08-08T01:00:54Z,1556445311500951556,pt,14," 
 
 eduardo_leite
 vc deixou escolas publicas rs sucateadas sucateadas pare  mentir coisa   moleque tome vergonha   cara deixe     mimado   egocentrico \nm   l   q u e\n#debatenabandrs"
220,NEGATIVO,238582035,2022-08-08T01:00:51Z,1556445301292113925,pt,0," 
 
nabandrs eduardo_leite
 mente  ganhamos piso       teto roubou   plano   carreira magisterio "
221,POSITIVO,35747858,2022-08-08T01:00:50Z,1556445296506421250,pt,3," 
 
rande sul      piores indices   educacao   @edegarpretto   la   macetou     governamos   estado   olivio dutra   vice   pedro ruas pai trabalhismo"" vamos valorizar   trabalhador #debatenabandrs #lulaolivioedegarruas #lulaolivioprettoruas "
222,NEGATIVO,56602974,2022-08-08T01:00:49Z,1556445292677021698,pt,0," 
 
didatos parece  ta quase morrendo   bem mal representados #debatenabandrs"
223,POSITIVO,62321663,2022-08-08T01:00:49Z,1556445291146055684,pt,0," 
 
 cunha   melhor postura     melhor discurso   agora superior     governador-em-ferias #debatenabandrs"
224,POSITIVO,1515840001635987457,2022-08-08T01:00:47Z,1556445281339727872,pt,0," 
 
nabandrs    momento   aberto\nagora 3o bloco vieira   cunha deu   suador eduardo_leite
     baile @heinzeoficial destaque positivo     momento     @ricardojobim30 "
225,NEGATIVO,1353333582220173312,2022-08-08T01:00:42Z,1556445263484665856,pt,0," 
 
geist @pdt_nacional @_rodrigoneves_ @vieirapdt  ainda acho     modelo   debate   pessimo"
226,POSITIVO,3982962497,2022-08-08T01:00:37Z,1556445242886422531,pt,0," 
 
pdt deu show...desnecessario falar @edegarpretto agora..."
227,POSITIVO,592318935,2022-08-08T01:00:25Z,1556445191426424836,pt,0," 
 
 cunha pistolissimo   baixa remuneracao magisterio\ndefende classe vieirinha\n#debatenabandrs"
228,CONTEXTO,592318935,2022-08-08T01:00:25Z,1556445190621204480,pt,0," 
 
a fazendo   trabalho   campanha pro lula     apropriando   tudo   q   olivio fez\n#debatenabandrs"
229,CONTEXTO,54790300,2022-08-08T01:00:25Z,1556445189815812097,qht,0," 
 
nabandrs #lulaolivioedegarruas "
230,NEGATIVO,1313793161169436672,2022-08-08T01:00:24Z,1556445187773276160,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 sobrou    @edegarpretto pois vieira lembrou     pt criticava   cieps   brizola #debatenabandrs"
231,CONTEXTO,1519342497897537536,2022-08-08T01:00:22Z,1556445177266507776,qme,0," 
 
berto5 @onyxlorenzoni "
232,POSITIVO,742817032517881856,2022-08-08T01:00:21Z,1556445175995670529,pt,0," 
 
 calma  serena   luiz carlos heinze pp chama atencao   senador     cpi   covid     ferrenho defensor   bolsonaro   paz   amor     coloca fidelidade   presidente   frente   problemas estado -   papel     onix\n#debatenabandrs"
233,NEGATIVO,1130655557847851008,2022-08-08T01:00:17Z,1556445158350233601,pt,0," 
 
oleite_      fez   quebrar empresas desempregar pessoas destruir familias\nvoce     mal     rs"
234,NEUTRO,1058037270186475521,2022-08-08T01:00:17Z,1556445156651552770,pt,0," 
 
isse   centenas   escolas     situacao preocupante     evasao     culpa   pandemia pois   2019     alta evasao #debatenabandrs"
235,NEUTRO,13257432,2022-08-08T01:00:12Z,1556445135470268416,pt,0," 
 
 cunha pdt criticando   edegar prettopt #debatenabandrs"
236,POSITIVO,1124140833547141121,2022-08-08T01:00:04Z,1556445103782256640,pt,4," 
 
arpretto lembrou  grande trajetoria   @pedroruaspsol   politica   defendeu investimentos   educacao     chega   desmontar educacao publica #lulaolivioprettoruas #debatenabandrs "
237,POSITIVO,1036056328018509824,2022-08-08T01:00:04Z,1556445101513121795,pt,0," 
 
 cunha dando   show #debatenabandrs"
238,CONTEXTO,1584408241,2022-08-08T01:00:01Z,1556445091937533953,pt,0," 
 
pretto    professores     21 anos   sala   aula dois premios nacionais   penso   exonerar pois aposentadoria   improvavel"
239,NEUTRO,107854318,2022-08-08T01:00:00Z,1556445084890976256,pt,0," 
 
pretto acredita    havera reacao positiva   economia     setores responsaveis   geracao   emprego   desenvolvimento     apoio estado     exemplo   banrisul   instrumento   fomento   economia #debatenabandrs #lulaolivioprettoruas"
240,NEGATIVO,809883120,2022-08-08T00:59:56Z,1556445067476455424,pt,0," 
 
duardo_leite
 fez  reforma   aposentadoria   professores   desumano\n\n#debatenabandrs"
241,CONTEXTO,1519342497897537536,2022-08-08T00:59:48Z,1556445036065312768,qme,0," 
 
berto5 @onyxlorenzoni "
242,POSITIVO,16655632,2022-08-08T00:59:45Z,1556445020948946944,pt,2," 
 
ala   importa   povo     pobreza     precisa mudar     vai mudar   agenda neoliberal   bolsonaro eduardo_leite
 onyx   heize vai mudar   investimento publico   tendo   povo   prioridade   @edegarpretto governador   @pedroruaspsol vice #debatenabandrs"
